127.0.0.1 - - [02/Jul/2016:08:58:04 -0500] "GET /ProyectoAnsa/css/websymbols/websymbols-regular-webfont.ttf HTTP/1.1" 404 1120
127.0.0.1 - - [02/Jul/2016:08:58:04 -0500] "GET /ProyectoAnsa/imagenes/rodr-saav.jpeg HTTP/1.1" 200 907
127.0.0.1 - - [02/Jul/2016:08:58:09 -0500] "GET /ProyectoAnsa/cargaMantemientoClientesXML HTTP/1.1" 200 9584
127.0.0.1 - - [02/Jul/2016:08:59:05 -0500] "GET /ProyectoAnsa/menuUs.jsp HTTP/1.1" 200 5270
127.0.0.1 - - [02/Jul/2016:08:59:06 -0500] "GET /ProyectoAnsa/css/estilos.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:06 -0500] "GET /ProyectoAnsa/struts/js/base/jquery-1.10.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:06 -0500] "GET /ProyectoAnsa/struts/themes/trontastic/jquery-ui.css?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:06 -0500] "GET /ProyectoAnsa/css/style9.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:07 -0500] "GET /ProyectoAnsa/struts/js/struts2/jquery.struts2.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:08 -0500] "GET /ProyectoAnsa/struts/js/plugins/jquery.subscribe.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:08 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.core.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:08 -0500] "GET /ProyectoAnsa/css/demo.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:08 -0500] "GET /ProyectoAnsa/css/reset.css HTTP/1.1" 404 1056
127.0.0.1 - - [02/Jul/2016:08:59:08 -0500] "GET /ProyectoAnsa/imagenes/f.jpg HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:09 -0500] "GET /ProyectoAnsa/css/websymbols/websymbols-regular-webfont.woff HTTP/1.1" 404 1122
127.0.0.1 - - [02/Jul/2016:08:59:09 -0500] "GET /ProyectoAnsa/struts/js/struts2/jquery.ui.struts2.min.js?s2j=3.7.0&s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:09 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.widget.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:09 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.button.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:09 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.mouse.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:09 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.position.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:09 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.dialog.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:09 -0500] "GET /ProyectoAnsa/css/websymbols/websymbols-regular-webfont.ttf HTTP/1.1" 404 1120
127.0.0.1 - - [02/Jul/2016:08:59:10 -0500] "GET /ProyectoAnsa/imagenes/rodr-saav.jpeg HTTP/1.1" 200 907
127.0.0.1 - - [02/Jul/2016:08:59:14 -0500] "GET /ProyectoAnsa/cargaMantemientoClientesXML HTTP/1.1" 200 9581
127.0.0.1 - - [02/Jul/2016:08:59:24 -0500] "GET /ProyectoAnsa/cargaMantemientoClienteXML HTTP/1.1" 200 9573
127.0.0.1 - - [02/Jul/2016:08:59:33 -0500] "GET /ProyectoAnsa/menuUs.jsp HTTP/1.1" 200 5270
127.0.0.1 - - [02/Jul/2016:08:59:33 -0500] "GET /ProyectoAnsa/css/estilos.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:34 -0500] "GET /ProyectoAnsa/struts/js/plugins/jquery.subscribe.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:34 -0500] "GET /ProyectoAnsa/css/style9.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:34 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.core.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:35 -0500] "GET /ProyectoAnsa/struts/js/base/jquery-1.10.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:35 -0500] "GET /ProyectoAnsa/css/demo.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:35 -0500] "GET /ProyectoAnsa/struts/themes/trontastic/jquery-ui.css?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:35 -0500] "GET /ProyectoAnsa/struts/js/struts2/jquery.struts2.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:35 -0500] "GET /ProyectoAnsa/css/reset.css HTTP/1.1" 404 1056
127.0.0.1 - - [02/Jul/2016:08:59:36 -0500] "GET /ProyectoAnsa/imagenes/f.jpg HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:36 -0500] "GET /ProyectoAnsa/css/websymbols/websymbols-regular-webfont.woff HTTP/1.1" 404 1122
127.0.0.1 - - [02/Jul/2016:08:59:36 -0500] "GET /ProyectoAnsa/struts/js/struts2/jquery.ui.struts2.min.js?s2j=3.7.0&s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:36 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.widget.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:36 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.button.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:36 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.mouse.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:36 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.position.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:37 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.dialog.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:08:59:37 -0500] "GET /ProyectoAnsa/css/websymbols/websymbols-regular-webfont.ttf HTTP/1.1" 404 1120
127.0.0.1 - - [02/Jul/2016:08:59:37 -0500] "GET /ProyectoAnsa/imagenes/rodr-saav.jpeg HTTP/1.1" 200 907
127.0.0.1 - - [02/Jul/2016:08:59:44 -0500] "GET /ProyectoAnsa/cargaMantemientoClientesXML HTTP/1.1" 200 9576
127.0.0.1 - - [02/Jul/2016:09:00:30 -0500] "GET /ProyectoAnsa/menuUs.jsp HTTP/1.1" 200 5270
127.0.0.1 - - [02/Jul/2016:09:00:31 -0500] "GET /ProyectoAnsa/css/estilos.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:31 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.core.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:31 -0500] "GET /ProyectoAnsa/struts/js/base/jquery-1.10.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:31 -0500] "GET /ProyectoAnsa/struts/themes/trontastic/jquery-ui.css?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:31 -0500] "GET /ProyectoAnsa/struts/js/struts2/jquery.struts2.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:33 -0500] "GET /ProyectoAnsa/css/demo.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:33 -0500] "GET /ProyectoAnsa/css/style9.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:33 -0500] "GET /ProyectoAnsa/struts/js/plugins/jquery.subscribe.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:33 -0500] "GET /ProyectoAnsa/css/reset.css HTTP/1.1" 404 1056
127.0.0.1 - - [02/Jul/2016:09:00:34 -0500] "GET /ProyectoAnsa/imagenes/f.jpg HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:34 -0500] "GET /ProyectoAnsa/css/websymbols/websymbols-regular-webfont.woff HTTP/1.1" 404 1122
127.0.0.1 - - [02/Jul/2016:09:00:34 -0500] "GET /ProyectoAnsa/struts/js/struts2/jquery.ui.struts2.min.js?s2j=3.7.0&s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:34 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.widget.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:34 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.button.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:34 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.mouse.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:34 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.position.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:34 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.dialog.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:00:34 -0500] "GET /ProyectoAnsa/css/websymbols/websymbols-regular-webfont.ttf HTTP/1.1" 404 1120
127.0.0.1 - - [02/Jul/2016:09:00:35 -0500] "GET /ProyectoAnsa/imagenes/rodr-saav.jpeg HTTP/1.1" 200 907
127.0.0.1 - - [02/Jul/2016:09:00:45 -0500] "GET /ProyectoAnsa/cargaMantemientoclientesXML HTTP/1.1" 404 1272
127.0.0.1 - - [02/Jul/2016:09:00:52 -0500] "GET /ProyectoAnsa/cargaMantemientoclientesXML HTTP/1.1" 404 1272
127.0.0.1 - - [02/Jul/2016:09:00:57 -0500] "GET /ProyectoAnsa/cargaMantemientoclientesXML HTTP/1.1" 404 1272
127.0.0.1 - - [02/Jul/2016:09:01:43 -0500] "GET /ProyectoAnsa/menuUs.jsp HTTP/1.1" 200 5257
127.0.0.1 - - [02/Jul/2016:09:01:44 -0500] "GET /ProyectoAnsa/css/estilos.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:44 -0500] "GET /ProyectoAnsa/struts/js/base/jquery-1.10.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:44 -0500] "GET /ProyectoAnsa/struts/themes/trontastic/jquery-ui.css?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:44 -0500] "GET /ProyectoAnsa/css/demo.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:44 -0500] "GET /ProyectoAnsa/struts/js/struts2/jquery.struts2.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:44 -0500] "GET /ProyectoAnsa/struts/js/plugins/jquery.subscribe.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:44 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.core.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:44 -0500] "GET /ProyectoAnsa/css/style9.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:44 -0500] "GET /ProyectoAnsa/css/reset.css HTTP/1.1" 404 1056
127.0.0.1 - - [02/Jul/2016:09:01:45 -0500] "GET /ProyectoAnsa/imagenes/f.jpg HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:45 -0500] "GET /ProyectoAnsa/css/websymbols/websymbols-regular-webfont.woff HTTP/1.1" 404 1122
127.0.0.1 - - [02/Jul/2016:09:01:45 -0500] "GET /ProyectoAnsa/struts/js/struts2/jquery.ui.struts2.min.js?s2j=3.7.0&s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:45 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.widget.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:45 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.button.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:45 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.mouse.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:45 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.position.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:45 -0500] "GET /ProyectoAnsa/struts/js/base/jquery.ui.dialog.min.js?s2j=3.7.0 HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:01:45 -0500] "GET /ProyectoAnsa/css/websymbols/websymbols-regular-webfont.ttf HTTP/1.1" 404 1120
127.0.0.1 - - [02/Jul/2016:09:01:45 -0500] "GET /ProyectoAnsa/imagenes/rodr-saav.jpeg HTTP/1.1" 200 907
127.0.0.1 - - [02/Jul/2016:09:01:48 -0500] "GET /ProyectoAnsa/cargaMantemientoclientesXML HTTP/1.1" 404 1272
127.0.0.1 - - [02/Jul/2016:09:02:21 -0500] "GET /ProyectoAnsa/cargaMantemientoclientesXML HTTP/1.1" 404 1272
127.0.0.1 - - [02/Jul/2016:09:02:27 -0500] "GET /ProyectoAnsa/menuUs.jsp HTTP/1.1" 200 5257
127.0.0.1 - - [02/Jul/2016:09:02:29 -0500] "GET /ProyectoAnsa/css/estilos.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:02:29 -0500] "GET /ProyectoAnsa/struts/js/base/jquery-1.10.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Jul/2016:09:02:29 -0500] "GET /ProyectoAnsa/css/style9.css HTTP/1.1" 304 -
